Date,SP_Adj_Close,Silver,Gold,Corn,Soybeans,Sugar,SP1_Close,DJI_YAHOO,USDEUR_Rate,USDJPY_Rate,USDGBP_Rate,USDCNY_Rate,DAX,Australia,DJI,Frankfurt,HongKong,London,NASDAQ,Nikkei,Paris,Treasury
01/18/93,-0.000709637402341,,,,,,0.00194374571233,0.00116034077376,,-0.00220455395586,-0.00496741051957,,0.0181170939132,0.00273033404811,0.00116034077376,0.0181170939132,0.00173413719823,-0.000723824663988,0.00140372279229,,0.0056598770068,
01/19/93,-0.0039298393132,,,,,,-0.00401790839169,-0.00580466830467,,-0.00393908402314,-0.00287649466434,,0.00361038309038,-0.0070044993245,-0.00580466830467,0.00361038309038,0.00269585823161,-0.00931472789566,-0.00189435714727,0.010833978213,0.000108805030925,
01/20/93,-0.0040612179438,,,,,,-0.0055408057255,-0.00431832202344,,-0.00172882983832,0.00868174198709,,-0.0024763635409,0.0021556260685,-0.00431832202344,-0.0024763635409,-0.00355621949974,0.00403821923014,0.000903309242649,-0.0175045427014,-0.0103914127396,0.00512820512821
01/21/93,0.0048680682649,,,,,,0.00721980288792,0.00338149400553,,0.000751795511621,0.0073569784827,,-0.000762580566414,-0.00163569743571,0.00338149400553,-0.000762580566414,0.00632353283845,0.0088703341021,0.00475194130023,0.00175343128363,-0.00364203629757,-0.00343053173242
01/22/93,0.00142164825692,,,,,,0.000801557311348,0.00116678948661,,0.0,0.0,,0.00875536987285,0.00300063666014,0.00116678948661,0.00875536987285,,0.00284046531684,0.00122569587086,-0.0123645712187,0.00450454454619,-0.0103986135182
01/25/93,0.00886349153739,,,,,,0.00840240717611,0.010752688172,,-0.00638275609501,-0.0080045994634,,-0.01172573641,-0.000130448195204,0.010752688172,-0.01172573641,,-0.00335511718633,0.00752529444755,-0.00306993307546,-0.0227540870015,-0.0105078809107
01/26/93,-0.000136374584302,,,,,,-0.0012505684402,0.00206123067596,,-0.00231537505849,0.00364781757246,,0.00444106091715,0.00409325391348,0.00206123067596,0.00444106091715,,0.022498871567,0.000296907359037,0.0124901473352,0.00708465478636,0.00695652173913
01/27/93,-0.00419992025518,,,,,,-0.00388039260443,-0.0023090478216,,0.00137764350453,0.00713137379804,,-0.00889707582669,0.00343178445845,-0.0023090478216,-0.00889707582669,0.00272726935929,-0.00112972674316,-0.0132683030256,0.00102967898243,-0.00855179013996,-0.012323943662
01/28/93,0.00125386174938,,,,,,0.00159525979945,0.00450654810513,,0.00245919425224,0.00648390776366,,0.00350810041338,-0.00540332538876,0.00450654810513,0.00350810041338,-0.0233267123783,-0.00553803775169,-0.00464974891538,0.032409306687,0.00179712009611,-0.0124777183601
01/29/93,0.000273474179027,,,,,,-0.00125499144324,0.00111782477341,,0.000995544137128,0.00953093075076,,0.00260829247242,0.000260347543117,0.00111782477341,0.00260829247242,-0.00923255188385,-0.00345538300417,0.00239831682116,-0.00229088345865,-0.00473988558416,-0.00718132854578
02/01/93,0.00845157302035,,,,,,0.00960451977401,0.00666226517016,,0.00109870721458,0.0158745779092,,0.00839006271203,0.00117015467897,0.00666226517016,0.00839006271203,-0.0094071569438,0.0155702572149,0.0077375676436,0.00641998365822,0.00767124296763,-0.0036036036036
02/02/93,6.77866926076e-05,,,,,,0.00124139487642,-0.00105146153153,,-0.00132501385242,0.0172732836415,,-0.00132649550365,0.0,-0.00105146153153,-0.00132649550365,-0.0062339611479,-0.00606837305768,0.00475092895359,0.00302571860817,0.000783318391774,0.0142095914742
02/03/93,0.0103980855886,,,,,,0.0108283098906,0.0133677159286,,-0.000265073015567,0.00307938481374,,0.0114892438339,0.000129964900878,0.0133677159286,0.0114892438339,0.00845762531506,0.0137101212082,0.00500936696228,0.0020903495529,0.0201742927933,-0.0017793594306
02/04/93,0.00524954624633,,,,,,0.00367033700367,0.0125559750637,,0.000906851139984,-0.00351764889359,,6.2422578358e-05,0.000974025974026,0.0125559750637,6.2422578358e-05,0.0116303556594,-0.00275660255771,0.000253922559207,-0.00180326915246,0.0163395424978,-0.0162748643761
02/05/93,-0.00140334798259,,,,,,-0.000445087348392,0.00737921617617,,-0.000795129630225,-0.00130565857679,,0.0242476224065,0.00805152979066,0.00737921617617,0.0242476224065,-0.00535909729172,-0.00104788854053,-0.0112271337621,0.00819246523972,0.0281940721002,-0.020295202952
02/08/93,-0.00241149265498,,,,,,-0.0020069126993,-0.00133818181818,,-0.0103134610547,0.00718336972391,,0.00352108254768,0.0102008288173,-0.00133818181818,0.00352108254768,0.00682599731607,0.00247390174216,-0.00363664451166,-0.00295104733248,-0.00183755976796,0.0127504553734
02/09/93,-0.00565876782064,,,,,,-0.00526787715759,-0.00670649563638,,-0.0128790992028,0.00388374503986,,-0.00341129086371,0.0166760556706,-0.00670649563638,-0.00341129086371,0.000483600483634,-0.0136686152404,-0.0090001297323,-0.0152743508401,-0.00559631230363,0.0108108108108
02/10/93,0.00201695085004,,,,,,0.00223663609931,-0.000644707537217,,-0.00782770759992,0.00390702894876,,0.0049703435304,0.00430713108614,-0.000644707537217,0.0049703435304,0.00789980417195,-0.005290494077,0.00404304612693,0.00397893504974,-0.000422504082447,0.0142095914742
02/11/93,0.00319437293308,,,,,,0.00212029907376,0.00300932012738,,-0.00217494168334,0.0034775548673,,0.000787309683784,0.00503072860117,0.00300932012738,0.000787309683784,0.00365373092027,0.0063155441169,0.00123582369636,,0.00645462172277,-0.0089605734767
02/12/93,-0.00692792543538,,,,,,-0.00753316842815,-0.00893172974885,,0.00181468653155,-2.55500354861e-05,,0.00619961950837,0.00260179202906,-0.00893172974885,0.00619961950837,0.00020487435732,0.00306013049595,-0.00773311780654,,0.00334729288703,-0.00179533213645
02/16/93,-0.0245903134328,,,,,,-0.0251267865376,-0.0250491010727,,-0.00617803753512,-0.0166238563884,,0.00168244626994,0.00591167858743,-0.0250491010727,0.00168244626994,0.0341928085678,-0.0109522969692,-0.0377973255279,0.00378340033105,-0.0179959801309,-0.00905797101449
02/17/93,-0.00140783756495,,,,,,-0.000230574129583,0.000815168166173,,-0.00213894807202,0.00210959831232,,-0.00659281538556,-0.0068824247661,0.000815168166173,-0.00659281538556,0.00359751983573,0.000639676261549,-0.0090381421277,0.00552616108172,0.0140682671916,-0.0165745856354
02/18/93,-0.00324147723883,,,,,,-0.00312247022089,-0.00302828417419,,-0.00300015922633,-0.00412236080706,,0.0113615974665,0.00346019211379,-0.00302828417419,0.0113615974665,0.0160661888142,0.00835181710866,0.00455886322786,-0.00164880461665,0.0111601349598,-0.0264650283554
02/19/93,0.00534292983892,,,,,,0.00632038611813,0.00602010715791,,-0.00642685446801,-0.00473023427444,,0.00304040474963,-0.00878886403375,0.00602010715791,0.00304040474963,-0.00272277657302,0.000809876408451,0.00174797400012,0.00164609053498,0.00552341073232,0.00188679245283
02/22/93,0.00234350938203,,,,,,0.00320733104238,0.00622195632665,,-0.0106292299562,-0.000888433927997,,0.00196342422574,0.00705570486212,0.00622195632665,0.00196342422574,0.00991668752256,-0.000598932801555,-0.0171515316691,-0.0112359550562,0.0112290733719,-0.00378787878788
02/23/93,-0.00101196414936,,,,,,-0.00114678899083,-0.00592784280685,,-0.00353278302896,0.00465594896258,,-0.011494929752,0.00234643346712,-0.00592784280685,-0.011494929752,-0.0134488558475,-0.0072037079489,-0.00156579515263,0.00249066002491,-0.00776707740672,-0.03125
02/24/93,0.0137682470316,,,,,,0.013128112268,0.00989125577238,,0.00365622922597,0.00886357213863,,-0.0105826696987,-0.00266223943193,0.00989125577238,-0.0105826696987,0.00461336728886,-0.000354987575435,0.0166953440701,-0.00380975058039,0.00476095417515,0.0153846153846
02/25/93,0.00332323781094,,,,,,0.000678579506899,0.00255564470595,,0.00351598328634,0.00532776301014,,0.00886133750517,0.00111320284477,0.00255564470595,0.00886133750517,0.00422310279242,0.00413615837758,0.00691079639562,0.00638788667416,-0.00452537699712,0.0057361376673
02/26/93,0.00234563802669,,,,,,0.0036060401172,0.00169099323603,,0.00248218839217,0.0,,0.0151389216556,0.00197503462337,0.00169099323603,0.0151389216556,0.0233155066121,0.0137029459554,0.00551606793637,0.00271338406182,0.0197106296143,-0.00383877159309
03/01/93,-0.00309946600531,,,,,,-0.00282517798621,-0.0045896167372,,0.00104938010409,-0.00657928752391,,0.00975895120517,0.0197241632584,-0.0045896167372,0.00975895120517,0.0073138410993,0.00506490581546,-0.00188198829171,-0.00432464454976,0.00755458156385,-0.017578125
03/02/93,0.0131502212076,,,,,,0.0130492973455,0.0132627554771,,-0.00684207835586,-0.00986842105263,,-0.00253436030187,0.00313627925211,0.0132627554771,-0.00253436030187,-0.00860622431856,-0.000104100542934,0.012114090408,-0.000948766603416,0.00134896377717,0.00194931773879
03/03/93,0.00302723583165,,,,,,0.00410974119738,0.00102820211516,,-0.00468261781449,-0.000918937516604,,-0.00177127005183,-0.0126427352229,0.00102820211516,-0.00177127005183,0.0143553897389,0.0124374863911,0.0090654055359,-0.000593330960009,-0.00315760282414,-0.0158415841584
03/04/93,-0.00429206871098,,,,,,-0.00648406931247,-0.00150048545118,,-0.00155186309309,-0.000690041896438,,-0.00373351126609,-0.0020809259747,-0.00150048545118,-0.00373351126609,0.00482385168692,-0.00475077415561,-0.00468615030001,-0.00560859188544,-0.00422785473769,-0.01
03/05/93,-0.00275719226504,,,,,,-0.00280269058296,0.00167420548669,,0.00478689363881,0.00260374028669,,-0.00273352440341,-0.00634395673334,0.00167420548669,-0.00273352440341,0.00538229701814,0.00592041628274,0.000939306110772,0.00344868593174,0.00416015593196,0.0272373540856
03/08/93,0.018913167008,,,,,,0.0219298245614,0.0186775811379,,0.000400880230634,0.00421450852857,,0.00708048126803,0.00178298432216,0.0186775811379,0.00708048126803,-0.00317787315731,0.0119027323629,0.00852696356466,0.04907836707,0.00459016752736,0.00194174757282
03/09/93,-0.000682211716754,,,,,,-0.00307963044435,0.000777627372483,,0.00328153160812,0.00456581655442,,0.010682346189,0.0107049305133,0.000777627372483,0.010682346189,0.00396432160418,-0.00250860952773,0.00251109200063,0.00907664724339,0.00268691950622,0.0115163147793
03/10/93,0.0042293801744,,,,,,0.00394390885188,0.0017824799471,,0.00229011518431,0.00218548380162,,-0.0019886676595,0.00874231292042,0.0017824799471,-0.0019886676595,-0.00300531709948,0.00229987794254,0.00564315532238,0.000615935942662,-0.00868295863863,0.00572519083969
03/11/93,-0.00575241557403,,,,,,-0.0044014084507,-0.00616141162858,,-0.00069600054322,0.000690279376973,,0.00448356404588,0.00848880474895,-0.00616141162858,0.00448356404588,-0.0183151069669,-0.00111737289548,0.00203092979936,0.00256911477241,-0.00175976668398,-0.0019120458891
03/12/93,-0.00864774273041,,,,,,-0.0114635503617,-0.00851858334792,,0.0,0.0,,-0.00603365247777,-0.000538324652838,-0.00851858334792,-0.00603365247777,-0.0326396840073,-0.0128605237698,-0.00216518943562,0.00737332298481,-0.0120598786846,0.0224299065421
03/15/93,0.00354430592741,,,,,,0.00575412194312,0.00424122705089,,-0.000738985296741,-0.00500004317827,,-0.00264301660016,-0.0223811984977,0.00424122705089,-0.00264301660016,-0.0539404568568,0.00222419936284,0.00349533655025,0.0026539865089,0.0104733378651,0.00742115027829
03/16/93,-0.000132924209993,,,,,,-0.00255158642112,0.000174266627941,,-0.00417093142272,-0.00575112800566,,-0.0028271450474,0.0203090720076,0.000174266627941,-0.0028271450474,0.0209698832776,-0.00106184802794,0.000373774585301,-0.00656723063224,-0.0054168737582,-0.022770398482
03/17/93,-0.00682562738652,,,,,,-0.00591451846892,-0.00475676306651,,-0.00217119997265,-0.00776515759346,,-0.00753668813772,0.0106099373212,-0.00475676306651,-0.00753668813772,-0.00364201126331,-0.0101734136119,-0.0117398119265,0.0112804710284,-0.0040664869622,-0.0115163147793
03/18/93,0.00792231932808,,,,,,0.00830013280212,0.0112246075716,,-0.00511207911265,-0.014341393832,,0.00654402506819,-0.00327069462327,0.0112246075716,0.00654402506819,0.0153685989782,-0.00354201867332,1.44731679649e-05,0.0296347714652,-0.00193534453782,-0.0195694716243
03/19/93,-0.00379852953616,,,,,,-0.00288568257492,0.0017283097131,,0.0,0.0,,0.00153054975571,0.00479373571338,0.0017283097131,0.00153054975571,0.00607723029172,0.00703429064882,-0.00686958372278,-0.0103037168905,-0.000407626748853,0.0116054158607
03/22/93,-0.00289607018695,,,,,,-0.00334075723831,-0.00233867475097,,-0.00628544750311,-0.00328834559844,,-0.0225111499096,-0.0088363047274,-0.00233867475097,-0.0225111499096,-0.00466993481848,-0.0126401750196,-0.00901536467305,0.0131494889267,-0.0120661586184,0.0019305019305
03/23/93,-0.000267392364128,,,,,,0.00144556877571,-0.000462173950721,,0.00281918424705,0.00211697431187,,-0.00788643521641,-0.00293414610778,-0.000462173950721,-0.00788643521641,0.00948022229487,-0.000978576038621,-0.00234062729837,-0.0157906121566,0.0066078794815,-0.00778210116732
03/24/93,-0.00153994462745,,,,,,-0.0010017809439,-0.00478899402101,,0.00744474204397,0.00219363078415,,0.00668874721302,0.00221064175678,-0.00478899402101,0.00668874721302,0.0151637410327,-0.00017478849992,-0.0010083531276,-0.0022221017831,0.00122788551595,0.00963391136802
03/25/93,0.00623225241492,,,,,,0.00619469026549,0.00459364978476,,0.000564454745268,-0.00378810922456,,-0.00138791278543,-0.00179565456874,0.00459364978476,-0.00138791278543,0.0055706427085,-0.00273417304614,0.00976494457108,0.0167332800426,0.0233836551608,0.0
03/26/93,-0.00692305598044,,,,,,-0.00690576965917,-0.00619186046512,,-0.00155895327423,0.0,,0.00246800570581,0.00883959730194,-0.00619186046512,0.00246800570581,0.0148707375301,3.50005269831e-05,0.000777603687395,0.0012773431263,0.0120446363954,0.0244360902256
03/29/93,0.00663307246038,,,,,,0.00597874224978,0.00437035107522,,0.000171284203314,-0.00489212280257,,0.00811987271188,0.000415153282131,0.00437035107522,0.00811987271188,-0.0029100417981,-0.00224834076937,-0.00114573122472,0.0135972280554,0.0039824843426,-0.0133333333333
03/30/93,0.0026550700209,,,,,,0.00276029590372,0.000636334712059,,-0.00893451192852,-0.00572842468321,,0.00605302483252,0.000533370096097,0.000636334712059,0.00605302483252,0.0130492621556,0.00506815798672,0.00799998542805,-0.00448241312029,0.000982366509368,-0.00961538461538
03/31/93,-0.000664175153023,,,,,,-0.000552364118427,-0.0064626939536,,-0.00872483221477,-0.00565222243335,,-0.000534393199255,-0.0075843242759,-0.0064626939536,-0.000534393199255,-0.00275479319914,0.00614859183009,0.00562213636835,-0.0200096821042,-0.00221522100366,0.00763358778626
04/01/93,-0.00304247176662,,,,,,-0.00723266941137,0.00125021806129,,-0.00464098073555,-0.0101102115117,,-0.00759793658391,0.00113339535481,0.00125021806129,-0.00759793658391,0.00312066037944,-0.0001042415961,-0.00508270698439,0.0265982512173,-0.0127124979784,0.0
04/02/93,-0.0201861680084,,,,,,-0.0153654954242,-0.0203512519283,,-0.00346203187881,0.0,,-0.00583701451076,0.00939551175301,-0.0203512519283,-0.00583701451076,-0.000702641944422,-0.00296177577276,-0.0250653722499,0.0178947909703,-0.00758487775183,0.0131826741996
04/05/93,0.00203485039609,,,,,,0.000790246105216,0.00248579545455,,0.00192938452634,0.00241469545053,,-0.00186899263977,-0.00810156573359,0.00248579545455,-0.00186899263977,,-0.0109552812679,0.00128229185757,0.0157902727871,-0.0081531870155,-0.00759013282732
04/06/93,-0.00256144027055,,,,,,-0.00214956443037,-0.000473709142586,,0.000622277535781,0.00236501954173,,0.00402310129905,-0.00768349049499,-0.000473709142586,0.00402310129905,,-0.00233037854466,-0.00989250286327,-0.0139580232976,0.0103243108776,-0.0095785440613
04/07/93,0.00354619510987,,,,,,0.00180688876341,0.00571092140124,,-0.0035887376967,-0.00120518502778,,-0.00914983612171,-0.00234658483755,0.00571092140124,-0.00914983612171,-0.00940821882061,-0.00357884293585,0.0070864579066,0.0172474658329,-0.00569558921371,0.0019120458891
04/08/93,-0.00201433778756,,,,,,-0.000338906461816,-0.00014721036361,,-0.00320314843902,-0.00410132763527,,0.00326140131655,0.00734638275102,-0.00014721036361,0.00326140131655,0.000636365062906,-0.000106332480966,-0.00382691449423,0.0069114038163,0.00145957218027,-0.0194931773879
04/12/93,0.0145638625975,,,,,,0.012824802052,0.00921793413261,,-0.000688753885278,-0.0125275651185,,,,0.00921793413261,,,0.0,0.0100873218006,-0.00427522382054,,-0.00785854616896
04/13/93,0.00189218200015,,,,,,0.00300200133422,0.00461672473868,,0.00232574529565,-0.00678167812742,,,,0.00461672473868,,,0.00878178992894,0.00105371085005,0.0413693346191,,0.00196078431373
04/14/93,-0.0012481544934,,,,,,-0.00133600534402,0.0033568700081,,-0.000819968435624,0.00285983404907,,0.000777354688677,0.00903948238347,0.0033568700081,0.000777354688677,0.0547152288511,-0.00165368946833,0.000163197020022,-0.0100813324892,-0.00133966059732,-0.00591715976331
04/15/93,-0.000579861738357,,,,,,0.000222617987533,8.68080673631e-05,,-0.00380568019896,0.0061831417011,,0.00167139868786,-0.000758682725453,8.68080673631e-05,0.00167139868786,-0.00857103312537,-0.000845211480584,-0.00540039826083,0.00691623137938,-0.013476842162,-0.00197628458498
04/16/93,0.00120285115515,,,,,,0.000778556334112,0.00652561375266,,-0.00527598846934,0.00715390682801,,0.00220386738168,0.0,0.00652561375266,0.00220386738168,-0.00519617212966,-0.00541709727053,-0.00530906422814,-0.0186225243866,-0.00095637239989,0.00393700787402
04/19/93,-0.00330758286722,,,,,,-0.00581720550397,-0.00334583213153,,-0.0107644852921,-0.00640591731998,,0.00850411892949,-0.00463208677807,-0.00334583213153,0.00850411892949,-0.00254483391272,0.00197883321555,-0.00565585242897,-0.00924821002387,-0.00904054384836,-0.00197238658777
04/20/93,-0.00530214551379,,,,,,-0.00257963212203,-0.00682445186583,,-0.0047164270806,-0.00376165092621,,-0.00367498849398,0.00420386010743,-0.00682445186583,-0.00367498849398,-0.00628156887851,0.00913836949142,-0.00160136871224,-0.0143231793423,-0.0100548784216,0.0
04/21/93,-0.0033135743377,,,,,,-0.00439337614059,-0.00119206838402,,-0.00221855983773,-0.000172979384564,,-0.0121182744671,-0.00605023898895,-0.00119206838402,-0.0121182744671,0.0191921139236,0.00470448826978,0.00311729273625,-0.00278157082891,-0.00900669019299,-0.0039603960396
04/22/93,-0.00948895026942,,,,,,-0.0120852810398,-0.00297445468331,,-0.000108675964499,-0.00714124610156,,-0.000120041402701,0.00699953326646,-0.00297445468331,-0.000120041402701,-0.00136106443582,0.00399153087669,-0.000798733993478,-0.0092899800929,0.00647980251993,-0.00198412698413
04/23/93,-0.00556024072846,,,,,,-0.00354691075515,-0.00451110199777,,0.0,-0.00969353539193,,-0.0057932382711,-0.00204570690917,-0.00451110199777,-0.0057932382711,-0.00122950912034,-0.0131162699055,-0.00774598989861,0.00573487616728,-0.014557040775,0.00395256916996
04/26/93,-0.00804998368674,,,,,,-0.00947100947101,-0.00453154425612,,0.000353072180628,-0.00672931124171,,-0.00442473438186,0.00297201398601,-0.00453154425612,-0.00442473438186,0.0138625004679,-0.00761790016183,-0.0194156379722,-0.00407664084794,-0.00261560999308,0.00589390962672
04/27/93,0.0102052485056,,,,,,0.010966415353,0.00512310079335,,0.0077166316319,0.00295429357859,,-0.00548512904146,-0.00403722666719,0.00512310079335,-0.00548512904146,-0.00130174540034,0.00367137437071,0.0101912965061,0.0288513881328,0.0081975966604,0.019267822736
04/28/93,2.2782065318e-05,,,,,,-0.00171644352901,-0.000703090669401,,0.00490761350532,0.00258814391086,,-0.00730555885853,5.84922787655e-05,-0.000703090669401,-0.00730555885853,0.00841201479708,-0.0126550249812,0.00856927378049,0.0121241750183,0.00777347541828,-0.0019305019305
04/29/93,0.0019823326352,,,,,,0.00534941953107,0.00338676243029,,-0.00423717402038,0.000275091487569,,-0.00307900728253,-0.0149643414489,0.00338676243029,-0.00307900728253,-0.00156880403339,-0.00376776224178,0.000440487500515,,-0.011402699299,-0.0156862745098
04/30/93,0.00295324063267,,,,,,-0.00148181921806,0.000729373322441,,-0.00296220265428,-0.00053789654142,,0.00202797879755,0.000712052596066,0.000729373322441,0.00202797879755,-0.00784717048532,0.00934913372571,0.00449029523803,,0.00948943991748,0.00778210116732
05/03/93,0.00513038251181,,,,,,0.0083644173166,0.00548382416945,,-0.00365982595494,0.000305029528116,,0.00122759640324,-0.00988793700756,0.00548382416945,0.00122759640324,-0.00594982421716,0.0,0.0079345424929,,-0.00103252452246,-0.0158102766798
05/04/93,0.00358067119236,,,,,,0.00349177742735,-8.70524055482e-05,,-0.00368237268151,0.00163567466086,,-0.00110601387087,-0.000359675684091,-8.70524055482e-05,-0.00110601387087,0.00544867049382,-0.000177771450821,0.0168838496164,,-0.0069661177829,-0.00396825396825
05/05/93,0.00105732253134,,,,,,0.00112511251125,0.000840799049027,,-0.000444621889915,0.000412672659573,,-0.00258752656899,0.00619602263926,0.000840799049027,-0.00258752656899,0.000292855791532,-0.00575723153942,0.00746426971483,,0.00140168869403,0.00591715976331
05/06/93,-0.00284252802322,,,,,,-0.00123915737299,-0.00209186786368,,-0.000245055772879,-0.00377374537929,,6.16632766453e-05,0.0103183962264,-0.00209186786368,6.16632766453e-05,-0.00497385107792,-0.00366075111102,-0.00473506279656,,-0.00302007237699,-0.00795228628231
05/07/93,-0.00214784202097,,,,,,-0.00418552036199,-0.00136739206331,,0.0,0.0,,-0.00707241443654,-0.0044418122594,-0.00136739206331,-0.00707241443654,0.000411839000972,0.0026487819486,0.00205450809446,0.00908173562059,-0.022303856348,0.00198412698413
05/10/93,0.00110657184571,,,,,,0.00282007896221,0.00177155635582,,0.00685956372814,0.0126721840196,,-0.00180237663145,-0.00872213142402,0.00177155635582,-0.00180237663145,-0.00876952877047,0.0127571197169,0.00202103773447,0.0115886962717,-0.000745804941692,-0.00398406374502
05/11/93,0.00351066039396,,,,,,0.00303643724696,0.00735124538745,,0.00568232742395,0.0103754362854,,0.0044548640133,0.00923348683042,0.00735124538745,0.0044548640133,0.0150248180357,0.00222137751924,0.000351346881244,-0.00549188156638,-0.0122404696684,0.00198807157058
05/12/93,0.000989215404385,,,,,,-0.00135135135135,0.00387674812624,,0.0,0.00441559953791,,0.00816204295796,0.00518168094335,0.00387674812624,0.00816204295796,0.022934352348,0.0086339312699,-0.00200970528537,-0.0157652195004,0.00971856222364,0.00788954635108
05/13/93,-0.0126812304727,,,,,,-0.0115047271899,-0.00994779582367,,0.000680698611733,0.000884787773396,,0.00628128350544,-0.00123811936132,-0.00994779582367,0.00628128350544,0.0149391894431,-0.00403607896755,-0.00895445335635,-0.00399357132421,0.00383002973992,0.0155339805825
05/14/93,0.000750721179137,,,,,,0.00125142207053,-0.00145222189951,,0.0,0.0,,-0.00324261180789,0.00158930658771,-0.00145222189951,-0.00324261180789,-0.0147745282687,-0.000807885142255,0.00107926135901,-0.00288170362411,-0.0152292886246,0.0115163147793
05/17/93,0.00183935556281,,,,,,0.0013633265167,0.00200005797269,,-0.000761887688791,0.000325948732702,,-0.00405428828718,-0.00753177165761,0.00200005797269,-0.00405428828718,0.0166758315248,0.00388373311619,0.00234531085669,0.00447340270349,-0.00871602136901,0.011385199241
05/18/93,-0.000113526524358,,,,,,-0.00011362345188,-0.00159679479735,,-0.00157105664781,-0.00363070619078,,0.00036842247467,-0.00584581654718,-0.00159679479735,0.00036842247467,0.00352477972491,-0.00379308426023,0.0041423174592,-0.0166592515695,0.00579510011965,0.00566037735849
05/19/93,0.0161985832085,,,,,,0.0184028552309,0.0158857142857,,-0.00504371520603,-0.00605537134151,,-0.00686285138821,0.00226159213833,0.0158857142857,-0.00686285138821,-0.00780951292876,-0.00978831027401,0.0139767450688,0.00745792650017,-0.00522646708618,-0.00760456273764
05/20/93,0.0067022992672,,,,,,0.00554569653949,0.00661311838333,,-0.00320428686514,-0.00356647759167,,,0.00112955533387,0.00661311838333,,0.00352578985813,-0.00102950225417,0.010036849677,-0.00250860796852,,-0.00190476190476
05/21/93,-0.0106540463902,,,,,,-0.0114426744447,-0.00873224919835,,-0.000307851108717,0.00312251705791,,,0.0076691641697,-0.00873224919835,,0.0071129707113,-0.00163576491009,-0.00452262757565,0.0110424672861,,0.0168539325843
05/24/93,0.0048214375,,,,,,0.00535594733318,0.00427618450311,,-0.000815564597247,0.00362255223591,,-0.0046784356012,-0.00677081744478,0.00427618450311,-0.0046784356012,0.0140128306733,0.00474240746576,0.00057583094452,-0.0039558507521,,0.00558659217877
05/25/93,0.00189374175925,,,,,,0.00200445434298,0.00250241710743,,-0.00923698819312,-0.00214083185286,,0.00933134066076,0.00853845272546,0.00250241710743,0.00933134066076,0.0130697172242,0.0042639649043,0.000503533625515,0.00756107018224,0.0157051199709,0.00185873605948
05/26/93,0.0101226093414,,,,,,0.0109042846128,0.00666629004011,,-0.0098078148521,-0.00492162318948,,0.00234281689272,0.0123873503926,0.00666629004011,0.00234281689272,-0.0025171094751,0.0032315681326,0.0128535395375,0.0126339969372,-0.000370266605541,-0.00560747663551
